lags_1,lags_2,lags_12,roll_mean_3,roll_mean_6,roll_mean_12,roll_std_3,roll_std_6,roll_std_12,growth_yoy,month_sin,month_cos,quarter,year,saison_1,saison_2,saison_3,is_summer,is_high_season,is_vacances,jours_feries_count,is_ramadan,is_special_event,Oil_price_lag1,FDI_lag1,Poverty_rate_lag1,REER_lag1,Oil_price_lag3,FDI_lag3,Poverty_rate_lag3,REER_lag3,is_covid,cdm_event,anomaly_zscore,anomaly_iforest,anomaly_prophet,TSI,TSI_lag1,TSI_lag3
973667.2615560181,657719.9265668779,626565.1750938102,724406.8035286878,608020.4920757958,544951.5657817499,223507.30189190953,191337.80093790567,154388.16682338848,7.17835085209302,-0.8660254037844385,-0.5000000000000004,3,2006,0,1,0,1,1,1,3,0,0,72.51754098360655,2641794291.232877,9.454520547945206,104.07552389041096,73.37,2580791901.369863,9.63835616438356,104.22980876712327,0,0,0,0,0,61.37,66.45,62.39
669863.8126357663,973667.2615560181,416096.8798528287,767083.666919554,643560.0934653875,548559.7855769129,179009.64966142408,176848.3851571082,156953.6190303728,6.910476238241843,-1.0,-1.8369701987210297e-16,3,2006,0,0,1,0,0,0,0,1,0,76.39,2672795505.7534246,9.36109589041096,103.9971168219178,68.77,2611793115.890411,9.544931506849316,104.15140169863014,0,0,0,0,0,65.05,61.37,63.58
467043.5168070467,669863.8126357663,461848.45673916553,703524.863666277,635934.6304927021,552805.3386564312,254983.73370320463,184437.9577542851,153700.1235653158,12.243936309312772,-0.8660254037844386,0.5000000000000001,4,2006,0,0,1,0,1,0,0,1,0,70.49,2703796720.2739725,9.267671232876712,103.91870975342466,72.51754098360655,2641794291.232877,9.454520547945206,104.07552389041096,0,0,0,0,0,67.78,65.05,66.45
532590.0130372246,467043.5168070467,420956.27393378597,556499.1141600125,640452.9588443502,558700.468347936,103502.42478989127,180901.08904949503,151231.15425693992,15.317049405669286,-0.5000000000000004,0.8660254037844384,4,2006,0,0,1,0,0,0,2,0,0,63.545737704918025,2733797895.6164384,9.177260273972603,103.84283194520548,76.39,2672795505.7534246,9.36109589041096,103.9971168219178,0,0,0,0,0,60.53,67.78,61.37
411556.20952239184,532590.0130372246,514800.26183971734,470396.57978888764,618740.123354221,557917.1296469866,60586.530448911595,201725.16263104297,152031.7217416456,-2.2330263244568487,-2.4492935982947064e-16,1.0,4,2006,0,0,0,0,1,1,0,0,0,56.37,2764799110.1369863,9.083835616438355,103.76442487671233,70.49,2703796720.2739725,9.267671232876712,103.91870975342466,0,0,0,0,0,65.04,60.53,65.05
555810.5350049555,411556.20952239184,451028.78946691647,499985.5858548572,601755.2247605672,561334.6524107563,77457.17596856368,202076.7149092117,151434.1466483958,7.966249476774094,0.49999999999999994,0.8660254037844387,1,2007,0,0,0,0,0,0,2,0,0,64.74,2794800285.479452,8.993424657534247,103.68854706849316,63.545737704918025,2733797895.6164384,9.177260273972603,103.84283194520548,0,0,0,0,0,65.26,65.04,67.78
468324.04611491476,555810.5350049555,456626.2042982168,478563.59688075393,517531.3555203832,562775.9237980895,72670.24084879561,90662.39459135878,150367.41995029672,3.8346236541662986,0.8660254037844386,0.5000000000000001,1,2007,0,0,0,0,0,0,0,0,0,60.74,2825801500.0,8.9,103.61014,56.37,2764799110.1369863,9.083835616438355,103.76442487671233,0,0,0,0,0,66.59,65.26,60.53
555144.852944583,468324.04611491476,512796.29464315885,526426.4780214843,498411.5289051861,570985.8111852867,50319.282866953945,58505.623736689406,146689.41031653545,21.575338366263573,1.0,6.123233995736766e-17,1,2007,1,0,0,0,0,0,0,0,0,56.74,2795267510.6849318,8.866027397260273,103.58799750684932,64.74,2794800285.479452,8.993424657534247,103.68854706849316,0,0,0,0,0,61.58,66.59,65.04
521489.2968645018,555144.852944583,505480.042927336,514986.0653079998,507485.82558142854,571710.2280370654,43774.21775596598,56866.71095479238,146397.09442792952,1.6952154904692047,0.8660254037844387,-0.4999999999999998,2,2007,1,0,0,0,1,0,0,0,0,61.18,2767688423.561644,8.835342465753424,103.56799783561644,60.74,2825801500.0,8.9,103.61014,0,0,0,0,0,61.4,61.58,65.26
662258.9711426253,521489.2968645018,541833.2224631674,579631.0403172366,529097.3185989953,584775.1387216727,73509.89952468144,85663.62197628697,146943.87815214216,31.015849272179214,0.49999999999999994,-0.8660254037844387,2,2007,1,0,0,0,1,0,1,0,0,64.34098360655737,2737154434.246576,8.801369863013699,103.54585534246576,56.74,2795267510.6849318,8.866027397260273,103.58799750684932,0,0,0,0,0,66.04,61.4,66.59
576078.4087689538,662258.9711426253,657719.9265668779,586608.8922586936,556517.685140089,587628.904247155,70973.18938154037,64142.54774109459,146365.49326262678,6.32024484399612,1.2246467991473532e-16,-1.0,2,2007,0,1,0,1,0,0,0,0,0,67.4,2707605412.328768,8.768493150684932,103.52442712328768,61.18,2767688423.561644,8.835342465753424,103.56799783561644,0,0,0,0,0,65.51,66.04,61.58
665358.2886660077,576078.4087689538,973667.2615560181,634565.2228591954,574775.6440835977,588265.4344220825,50674.76698612001,77996.14180133319,146714.21742547938,1.1613396204977444,-0.4999999999999997,-0.8660254037844388,3,2007,0,1,0,1,1,1,1,0,0,68.65,2677071423.0136986,8.734520547945205,103.50228463013698,64.34098360655737,2737154434.246576,8.801369863013699,103.54585534246576,0,0,0,0,0,65.43,65.51,61.4
1207695.6688409995,665358.2886660077,669863.8126357663,816377.4554253202,698004.2478712786,607767.801695831,341818.93211426627,256343.93808300764,206126.7960493372,24.0357683292114,-0.8660254037844385,-0.5000000000000004,3,2007,0,1,0,1,1,1,3,0,0,72.81065573770492,2647522401.0958905,8.701643835616439,103.4808564109589,67.4,2707605412.328768,8.768493150684932,103.52442712328768,0,0,0,0,0,65.7,65.43,66.04
736069.6461810517,1207695.6688409995,467043.5168070467,869707.8678960196,728158.3800773566,613284.9544912714,294833.5788391861,246635.60596741684,208808.52420105622,9.883476655468227,-1.0,-1.8369701987210297e-16,3,2007,0,0,1,0,0,0,0,1,0,77.11,2616988411.780822,8.667671232876712,103.45871391780824,68.65,2677071423.0136986,8.734520547945205,103.50228463013698,0,0,0,0,0,63.16,65.7,65.51
533983.0811214981,736069.6461810517,532590.0130372246,825916.1320478497,730240.6774535227,618863.2515174757,345725.983952445,244585.98964329614,205413.0689435115,14.332618247671055,-0.8660254037844386,0.5000000000000001,4,2007,0,0,1,0,1,0,0,0,0,77.73,2586454422.4657536,8.633698630136987,103.43657142465752,72.81065573770492,2647522401.0958905,8.701643835616439,103.4808564109589,0,0,0,0,0,65.48,63.16,65.43
659462.85976975,533983.0811214981,411556.20952239184,643171.8623574333,729774.6588913769,629435.9887451861,102023.48941252893,244744.03596095555,203827.8420323572,23.821859897259806,-0.5000000000000004,0.8660254037844384,4,2007,0,0,1,0,0,0,2,0,0,78.33,2556905400.547945,8.600821917808219,103.41514320547944,77.11,2616988411.780822,8.667671232876712,103.45871391780824,0,0,0,0,0,65.66,65.48,65.7
466281.53705353494,659462.85976975,555810.5350049555,553242.492648261,711475.1802721404,633996.4327061147,98020.14874945118,262028.6542117215,199066.43162212402,13.297169685436518,-2.4492935982947064e-16,1.0,4,2007,0,0,0,0,1,1,0,0,0,90.36,2526371411.232877,8.566849315068493,103.39300071232876,77.73,2586454422.4657536,8.633698630136987,103.43657142465752,0,0,0,0,0,63.17,65.66,63.16
635121.5861979852,466281.53705353494,468324.04611491476,586955.3276737566,706435.7298608032,640605.6869722005,105212.86616552057,263380.2594781806,197545.37583553314,14.26944006959541,0.49999999999999994,0.8660254037844387,1,2008,0,0,0,0,0,0,2,0,0,90.70239130434784,2496822389.315068,8.533972602739727,103.37157249315068,78.33,2556905400.547945,8.600821917808219,103.41514320547944,0,0,0,0,0,69.66,63.17,65.48
532829.6975128062,635121.5861979852,555144.852944583,544744.2735881087,593958.067972771,645981.1579220248,85048.27094694957,99815.81729602012,193262.39405776007,13.773721834915854,0.8660254037844386,0.5000000000000001,1,2008,0,0,0,0,0,0,0,0,0,91.05619565217393,2466288400.0,8.5,103.34943,90.36,2526371411.232877,8.566849315068493,103.39300071232876,0,0,0,0,0,66.21,69.66,65.66
600379.8972886023,532829.6975128062,521489.2968645018,589443.7269997979,571343.1098240295,649750.7449506931,52015.45432017862,72928.60639126445,191764.9142615909,8.148331755952498,1.0,6.123233995736766e-17,1,2008,1,0,0,0,0,0,0,0,0,91.41,2424280486.3387976,8.457650273224044,103.47380013661204,90.70239130434784,2496822389.315068,8.533972602739727,103.37157249315068,0,0,0,0,0,62.08,66.21,63.17
546966.0255814951,600379.8972886023,662258.9711426253,560058.5401276344,573506.9339006956,651873.8056771092,35627.486934853645,71782.01144376629,190351.64029375877,4.88537902315049,0.8660254037844387,-0.4999999999999998,2,2008,1,0,0,0,1,0,0,0,0,94.92866666666666,2384982760.655738,8.418032786885245,103.59014639344262,91.05619565217393,2466288400.0,8.5,103.34943,0,0,0,0,0,66.73,62.08,69.66
614871.984161823,546966.0255814951,576078.4087689538,587405.96901064,566075.1212993745,647924.8900953756,35763.765376419906,62856.25027698883,190607.96809401343,-7.155355992995211,0.49999999999999994,-0.8660254037844387,2,2008,1,0,0,0,1,0,1,0,0,98.69,2342974846.9945354,8.37568306010929,103.71451653005464,91.41,2424280486.3387976,8.457650273224044,103.47380013661204,0,0,0,0,0,62.68,66.73,66.21
654322.6388789468,614871.984161823,665358.2886660077,605386.8828740882,597415.3049369431,654445.2426045417,54303.18558338558,48353.20720308719,189260.3322167156,13.582218829759027,1.2246467991473532e-16,-1.0,2,2008,0,1,0,1,0,0,0,0,0,107.3,2302322027.3224044,8.334699453551913,103.83487472677596,94.92866666666666,2384982760.655738,8.418032786885245,103.59014639344262,0,0,0,1,0,67.12,62.68,62.08
730795.0941443136,654322.6388789468,1207695.6688409995,666663.2390616945,613360.8895946644,659898.3097277338,58938.60930371545,72846.41066810327,190541.71121062426,9.834822319490703,-0.4999999999999997,-0.8660254037844388,3,2008,0,1,0,1,1,1,1,0,0,124.25852459016392,2260314113.661202,8.292349726775956,103.95924486338798,98.69,2342974846.9945354,8.37568306010929,103.71451653005464,0,0,0,1,0,68.08,67.12,66.73
1253670.0869706396,730795.0941443136,736069.6461810517,879595.9399979665,733500.9545043033,663729.5112385371,326206.39122889383,262084.6359111178,202635.9073359131,3.806788358673246,-0.8660254037844385,-0.5000000000000004,3,2008,0,1,0,1,1,1,3,0,0,140.67,2219661293.989071,8.251366120218579,104.07960306010928,107.3,2302322027.3224044,8.334699453551913,103.83487472677596,0,0,0,1,0,63.16,68.08,62.68
848193.2461253582,1253670.0869706396,533983.0811214981,944219.4757467704,774803.1793104294,673073.1445672294,274345.2972300798,256374.58732985382,208767.0630848602,15.232743331563391,-1.0,-1.8369701987210297e-16,3,2008,0,0,1,0,0,0,0,1,0,124.16,2177653380.327869,8.209016393442623,104.20397319672132,124.25852459016392,2260314113.661202,8.292349726775956,103.95924486338798,0,0,0,0,0,67.66,63.16,67.12
544524.3368887587,848193.2461253582,659462.85976975,882129.223328252,774396.2311949733,673951.5825478345,355788.78794354235,256810.13537238547,208149.86805547925,1.9740804793143045,-0.8660254037844386,0.5000000000000001,4,2008,0,0,1,0,1,0,0,0,0,107.91295081967212,2135645466.6666665,8.166666666666666,104.32834333333334,140.67,2219661293.989071,8.251366120218579,104.07960306010928,0,0,0,0,0,66.31,67.66,68.08
668629.3304311119,544524.3368887587,466281.53705353494,687115.637815076,783355.7889065215,674715.4551029479,152676.15819032563,251003.680454807,208108.67889619942,1.3899904332083646,-0.5000000000000004,0.8660254037844384,4,2008,0,0,1,0,0,0,2,0,0,92.19,2094992646.9945357,8.12568306010929,104.44870153005463,124.16,2177653380.327869,8.209016393442623,104.20397319672132,0,0,0,0,0,67.37,66.31,63.16
546518.5997196303,668629.3304311119,635121.5861979852,586557.4223465001,765388.4490466354,681401.8769917892,71083.35138094099,265525.7375756103,202002.40350410118,17.207857547420577,-2.4492935982947064e-16,1.0,4,2008,0,0,0,0,1,1,0,0,0,69.51934426229508,2052984733.3333333,8.083333333333334,104.57307166666666,107.91295081967212,2135645466.6666665,8.166666666666666,104.32834333333334,0,0,0,0,0,70.09,67.37,67.66
647874.7237570693,546518.5997196303,532829.6975128062,621007.5513026037,751568.3873154279,682464.6384550462,65338.66661859936,269809.70974591206,201770.19610093394,2.0079836422232065,0.49999999999999994,0.8660254037844387,1,2009,0,0,0,0,0,0,2,0,0,47.58,2012331913.6612024,8.042349726775956,104.69342986338798,92.19,2094992646.9945357,8.12568306010929,104.44870153005463,0,0,0,0,0,64.76,70.09,66.31
605240.7372959823,647874.7237570693,600379.8972886023,599878.0202575605,643496.8290363185,688498.8917703109,50890.42169700306,112441.35491550998,197934.63135436372,13.589903138129008,0.8660254037844386,0.5000000000000001,1,2009,0,0,0,0,0,0,0,0,0,47.15471074380165,1970324000.0,8.0,104.8178,69.51934426229508,2052984733.3333333,8.083333333333334,104.57307166666666,0,0,0,0,0,63.52,64.76,67.37
624355.8217070908,605240.7372959823,546966.0255814951,625823.7609200473,606190.5916332739,690496.8854718517,21354.86676476179,51634.318768881065,197083.4557158597,3.9934588960701496,1.0,6.123233995736766e-17,1,2009,1,0,0,0,0,0,0,0,0,46.7294214876033,1908349640.8219175,7.957534246575342,104.40861698630135,47.58,2012331913.6612024,8.042349726775956,104.69342986338798,0,0,0,0,0,63.22,63.52,70.09
578436.2790337021,624355.8217070908,614871.984161823,602677.6126789249,611842.5819907645,693119.4065928689,23066.82261788987,44958.690588771366,195200.29667824326,5.75360296258804,0.8660254037844387,-0.4999999999999998,2,2009,1,0,0,0,1,0,0,0,0,46.34528925619835,1852372800.2739725,7.919178082191781,104.03903232876712,47.15471074380165,1970324000.0,8.0,104.8178,0,0,0,0,0,63.43,63.22,64.76
714909.2147442716,578436.2790337021,654322.6388789468,639233.7718283547,619555.8960429578,701455.8424747396,69442.28247417722,58561.837409693355,193685.05286104363,16.269602967651323,0.49999999999999994,-0.8660254037844387,2,2009,1,0,0,0,1,0,1,0,0,45.92,1790398441.0958903,7.876712328767123,103.6298493150685,46.7294214876033,1908349640.8219175,7.957534246575342,104.40861698630135,0,0,0,0,0,65.31,63.43,63.52
641664.5621226482,714909.2147442716,730795.0941443136,645003.3519668737,635413.5564434606,700401.002745048,68297.7026230256,46460.732033260865,193999.29774997404,-1.934531377056687,1.2246467991473532e-16,-1.0,2,2009,0,1,0,1,0,0,0,0,0,51.75,1730423254.7945206,7.835616438356165,103.23386575342468,46.34528925619835,1852372800.2739725,7.919178082191781,104.03903232876712,0,0,0,0,0,66.39,65.31,63.22
789031.1434908066,641664.5621226482,1253670.0869706396,715201.640119242,658939.6263990836,705254.0068572558,73683.72588628036,78632.34024168704,195550.94292605994,7.968861560938835,-0.4999999999999997,-0.8660254037844388,3,2009,0,1,0,1,1,1,1,0,0,66.6,1668448895.6164384,7.793150684931507,102.82468273972604,45.92,1790398441.0958903,7.876712328767123,103.6298493150685,0,0,1,0,0,66.26,66.39,63.43
1380032.7083953752,789031.1434908066,848193.2461253582,936909.4713362766,788071.6215823158,715784.2253093171,390765.76070881035,299318.04282114736,228408.99464591744,10.079415847759227,-0.8660254037844385,-0.5000000000000004,3,2009,0,1,0,1,1,1,3,1,0,68.52,1608473709.3150685,7.752054794520548,102.4286991780822,51.75,1730423254.7945206,7.835616438356165,103.23386575342468,0,0,0,0,0,67.67,66.26,65.31
845268.7214059136,1380032.7083953752,544524.3368887587,1004777.5244306984,824890.4381987862,715540.5149160301,326194.73648682964,288545.0908778844,228256.3810490307,-0.3447946246688624,-1.0,-1.8369701987210297e-16,3,2009,0,0,1,0,0,0,0,1,0,68.65,1546499350.1369865,7.70958904109589,102.01951616438356,66.6,1668448895.6164384,7.793150684931507,102.82468273972604,0,0,0,0,0,65.66,67.67,66.39
621667.6910481651,845268.7214059136,668629.3304311119,948989.7069498178,832095.6735345301,721969.1277626473,389676.66983751784,281616.6498063809,224049.58451644235,14.167108599806452,-0.8660254037844386,0.5000000000000001,4,2009,0,0,1,0,1,0,0,0,0,68.78,1484524990.9589045,7.667123287671233,101.61033315068494,68.52,1608473709.3150685,7.752054794520548,102.4286991780822,0,0,0,0,0,69.3,65.66,66.26
711529.195249368,621667.6910481651,546518.5997196303,726155.2025678154,831532.3369520461,725544.1164975018,112515.75561591898,281901.1857777485,223462.6003322898,6.416090779415194,-0.5000000000000004,0.8660254037844384,4,2009,0,0,1,0,0,0,2,0,0,67.12,1424549804.657534,7.626027397260274,101.21434958904108,68.65,1546499350.1369865,7.70958904109589,102.01951616438356,0,0,0,0,0,65.03,69.3,67.67
591140.556555956,711529.195249368,647874.7237570693,641445.8142844961,823111.6693575974,729262.612900529,62583.83737577014,289362.8804879511,220565.2090552279,8.164764540349994,-2.4492935982947064e-16,1.0,4,2009,0,0,0,0,1,1,0,0,0,72.99475409836066,1362575445.479452,7.583561643835616,100.80516657534248,68.78,1484524990.9589045,7.667123287671233,101.61033315068494,0,0,0,0,0,72.53,65.03,65.66
772855.5315773956,591140.556555956,605240.7372959823,691841.7611275731,820415.7340386956,739677.6802188895,92443.3844765846,289818.8992316356,219319.98135433585,19.290891161111233,0.49999999999999994,0.8660254037844387,1,2010,0,0,0,0,0,0,2,0,0,78.68,1302600259.1780822,7.542465753424658,100.40918301369862,67.12,1424549804.657534,7.626027397260274,101.21434958904108,0,0,0,0,0,67.32,72.53,69.3
617723.4117291267,772855.5315773956,624355.8217070908,660573.166620826,693364.184594321,740717.9030883183,98143.56401450708,101030.10838062945,218652.97612487726,2.0624313044282014,0.8660254037844386,0.5000000000000001,1,2010,0,0,0,0,0,0,0,0,0,75.13,1240625900.0,7.5,100.0,72.99475409836066,1362575445.479452,7.583561643835616,100.80516657534248,0,0,0,0,0,63.65,67.32,65.03
662246.1231709443,617723.4117291267,578436.2790337021,684275.0221591555,662860.4182218259,743875.4282103061,79877.70618344679,68331.37033949609,217087.8352465164,6.068703157160476,1.0,6.123233995736766e-17,1,2010,1,0,0,0,0,0,0,0,0,71.58,1349400763.8356164,7.38958904109589,99.78772049315069,78.68,1302600259.1780822,7.542465753424658,100.40918301369862,0,0,0,0,0,63.15,63.65,72.53
661375.6064689056,662246.1231709443,714909.2147442716,647115.047122992,669478.4041252827,750787.0388299064,25457.624067783076,65404.06460120752,212616.01635193,14.338541761895799,0.8660254037844387,-0.4999999999999998,2,2010,1,0,0,0,1,0,0,0,0,76.07,1447649027.9452057,7.28986301369863,99.59598416438357,75.13,1240625900.0,7.5,100.0,0,0,0,0,0,67.06,63.15,67.32
749467.3419166598,661375.6064689056,641664.5621226482,691029.6905188364,675801.4285698313,753666.8827609387,50610.362333244586,71803.25290384525,212319.71514440703,4.833918273769902,0.49999999999999994,-0.8660254037844387,2,2010,1,0,0,0,1,0,1,0,0,82.63,1556423891.7808218,7.17945205479452,99.38370465753424,71.58,1349400763.8356164,7.38958904109589,99.78772049315069,0,0,0,0,0,65.33,67.06,63.65
755370.0245427749,749467.3419166598,789031.1434908066,722070.9909761134,703173.0065676345,763142.3379626159,52646.535412167206,63948.43885550998,209383.78110264466,17.720389925225902,1.2246467991473532e-16,-1.0,2,2010,0,1,0,1,0,0,0,0,0,77.93327868852458,1661689889.041096,7.072602739726028,99.17827287671231,76.07,1447649027.9452057,7.28986301369863,99.59598416438357,0,0,0,0,0,67.71,65.33,63.15
869984.7870271845,755370.0245427749,1380032.7083953752,791607.3844955396,719361.2158092661,769888.4749239808,67940.95477877745,91482.43684765781,211586.2600756621,10.259879372850277,-0.4999999999999997,-0.8660254037844388,3,2010,0,1,0,1,1,1,1,0,0,73.08,1770464752.8767123,6.962191780821918,98.965993369863,82.63,1556423891.7808218,7.17945205479452,99.38370465753424,0,0,1,0,0,67.14,67.71,67.06
1491177.8459851933,869984.7870271845,845268.7214059136,1038844.2191850507,864936.9548519437,779150.5697231324,395902.03131010535,316247.3948885234,241097.70451520753,8.05380458837468,-0.8660254037844385,-0.5000000000000004,3,2010,0,1,0,1,1,1,3,1,0,71.73,1875730750.1369865,6.8553424657534245,98.76056158904107,77.93327868852458,1661689889.041096,7.072602739726028,99.17827287671231,0,0,0,0,0,65.8,67.14,65.33
1030639.5690265982,1491177.8459851933,621667.6910481651,1130600.734012992,926335.8624945529,794598.1403581892,322435.0787421869,304570.81337758986,251436.00520970018,21.930404252077626,-1.0,-1.8369701987210297e-16,3,2010,0,0,1,0,0,0,0,0,0,73.63,1984505613.9726028,6.744931506849316,98.54828208219178,73.08,1770464752.8767123,6.962191780821918,98.965993369863,0,0,0,0,0,63.9,65.8,67.71
669268.6950574798,1030639.5690265982,711529.195249368,1063695.3700230902,927651.3772593151,798564.8906922988,411950.4552483453,303211.5135128609,248821.66306891642,7.656985346794659,-0.8660254037844386,0.5000000000000001,4,2010,0,0,1,0,1,0,0,0,0,75.53,2093280477.8082192,6.634520547945206,98.33600257534246,71.73,1875730750.1369865,6.8553424657534245,98.76056158904107,0,0,0,0,0,62.26,63.9,67.14
840652.1278434575,669268.6950574798,591140.556555956,846853.463975845,942848.8415804481,809325.1350751397,180765.2332880178,294659.00666735996,247504.11366201882,18.147243072553913,-0.5000000000000004,0.8660254037844384,4,2010,0,0,1,0,0,0,2,0,0,82.69,2198546475.068493,6.527671232876712,98.13057079452057,73.63,1984505613.9726028,6.744931506849316,98.54828208219178,0,0,0,0,0,64.96,62.26,65.8
631995.6696977686,840652.1278434575,772855.5315773956,713972.1641995684,922286.4491062803,812729.7278369576,111279.73533613069,314026.80356207927,244492.6626600817,6.911235016565026,-2.4492935982947064e-16,1.0,4,2010,0,0,0,0,1,1,0,0,0,84.06,2307321338.904109,6.417260273972603,97.91829128767124,75.53,2093280477.8082192,6.634520547945206,98.33600257534246,0,0,0,0,0,68.25,64.96,63.9
901918.816060273,631995.6696977686,617723.4117291267,791522.204533833,927608.7872784619,823485.0015438638,141509.4988291099,313232.6865750221,245416.1426900358,16.699535580661447,0.49999999999999994,0.8660254037844387,1,2011,0,0,0,0,0,0,2,0,0,88.56,2412587336.164384,6.31041095890411,97.71285950684933,82.69,2198546475.068493,6.527671232876712,98.13057079452057,0,0,0,0,0,66.68,68.25,62.26
646142.8226556124,901918.816060273,662246.1231709443,726685.7694712179,786769.6167235315,825853.2857877378,151921.03523496908,163200.82918227243,243378.68461011408,4.600669229442715,0.8660254037844386,0.5000000000000001,1,2011,0,0,0,0,0,0,0,0,0,94.48,2521362200.0,6.2,97.50058,84.06,2307321338.904109,6.417260273972603,97.91829128767124,0,0,0,0,0,63.06,66.68,64.96
660974.1244647227,646142.8226556124,661375.6064689056,736345.2543935358,725158.7092965523,825747.2858955525,143582.53765898876,115541.40554916908,243456.68360200984,-0.192073409223,1.0,6.123233995736766e-17,1,2011,1,0,0,0,0,0,0,0,0,100.4,2548590570.1369863,6.166027397260274,97.32067978082192,88.56,2412587336.164384,6.31041095890411,97.71285950684933,0,0,0,0,0,66.64,63.06,68.25
657470.5152171324,660974.1244647227,749467.3419166598,654862.4874458223,723192.3459898279,825421.8616245715,7751.982648343594,116776.60758863746,243698.85970493246,-0.590449846286669,0.8660254037844387,-0.4999999999999998,2,2011,1,0,0,0,1,0,0,0,0,113.34,2573183936.712329,6.135342465753425,97.15818926027396,94.48,2521362200.0,6.2,97.50058,0,0,0,0,0,67.2,66.64,66.68
801022.5035019073,657470.5152171324,755370.0245427749,706489.0477279207,716587.4085995695,829718.1250900087,81887.11446173485,109711.31416333556,242690.45407527464,6.878907018603672,0.49999999999999994,-0.8660254037844387,2,2011,1,0,0,0,1,0,1,0,0,118.63,2600412306.849315,6.101369863013699,96.97828904109588,100.4,2548590570.1369863,6.166027397260274,97.32067978082192,0,0,0,0,0,64.06,67.2,63.06
752470.1160874082,801022.5035019073,869984.7870271845,736987.7116021491,736666.4829978426,829476.4660520614,73017.61411886908,101878.01854306896,242772.64626931955,-0.38390568345918247,1.2246467991473532e-16,-1.0,2,2011,0,1,0,1,0,0,0,0,0,117.41032786885246,2626762342.4657536,6.068493150684931,96.80419205479453,113.34,2573183936.712329,6.135342465753425,97.15818926027396,0,0,0,0,0,66.69,64.06,66.64
888306.4990605445,752470.1160874082,1491177.8459851933,813933.0395499532,734397.763497888,831003.2753881748,68832.34843147756,97520.38932573308,243107.94656195227,2.1059807374295536,-0.4999999999999997,-0.8660254037844388,3,2011,0,1,0,1,1,1,1,0,0,116.15,2653990712.60274,6.034520547945205,96.62429183561645,118.63,2600412306.849315,6.101369863013699,96.97828904109588,0,0,1,1,0,66.48,66.69,67.2
1510089.0594694694,888306.4990605445,1030639.5690265982,1050288.5582058073,878388.802966864,832579.2098451977,403949.5716751571,321576.94788341806,247792.70041025206,1.268206440646374,-0.8660254037844385,-0.5000000000000004,3,2011,0,1,0,1,1,1,3,1,0,109.82,2680340748.219178,6.001643835616439,96.45019484931508,117.41032786885246,2626762342.4657536,6.068493150684931,96.80419205479453,0,0,0,1,0,63.51,66.48,64.06
990790.1882481772,1510089.0594694694,669268.6950574798,1129728.5822593968,933358.1469307732,829258.4281136628,333363.6094491764,304727.3612198636,245150.03251350814,-3.8664710705855554,-1.0,-1.8369701987210297e-16,3,2011,0,0,1,0,0,0,0,0,0,116.37,2707569118.3561645,5.967671232876713,96.270294630137,116.15,2653990712.60274,6.034520547945205,96.62429183561645,0,0,0,0,0,67.29,63.51,66.69
643591.8460623915,990790.1882481772,840652.1278434575,1048157.0312600125,931045.035404983,827118.6906974055,436087.8021894407,307282.3601370263,246780.05410556498,-3.836553119055271,-0.8660254037844386,0.5000000000000001,4,2011,0,0,1,0,1,0,0,0,0,116.43,2734797488.4931507,5.933698630136986,96.09039441095892,109.82,2680340748.219178,6.001643835616439,96.45019484931508,0,0,0,0,0,67.83,67.29,66.48
730399.0119539321,643591.8460623915,631995.6696977686,788260.3487548335,919274.4534803205,817930.9310399449,180686.53222205082,314526.28907233424,248278.23639705966,-13.11518905832785,-0.5000000000000004,0.8660254037844384,4,2011,0,0,1,0,0,0,2,0,0,111.77754098360656,2761147524.109589,5.900821917808219,95.91629742465754,116.37,2707569118.3561645,5.967671232876713,96.270294630137,0,0,0,0,0,69.17,67.83,63.51
628426.6746721779,730399.0119539321,901918.816060273,667472.5108961671,898600.5465777823,817633.5147878124,55020.94153459523,331312.00204427267,248523.23645646736,-0.5647182720884015,-2.4492935982947064e-16,1.0,4,2011,0,0,0,0,1,1,0,0,0,106.97,2788375894.246576,5.866849315068493,95.73639720547943,116.43,2734797488.4931507,5.933698630136986,96.09039441095892,0,0,0,0,0,69.13,69.17,67.29
832867.2410978425,628426.6746721779,646142.8226556124,730564.3092413173,889360.670250665,811879.2168742764,102220.3834492255,332427.6948873875,247190.11835201885,-7.656074330953527,0.49999999999999994,0.8660254037844387,1,2012,0,0,0,0,0,0,2,0,0,108.83,2814725929.8630137,5.833972602739726,95.56230021917808,111.77754098360656,2761147524.109589,5.900821917808219,95.91629742465754,0,0,0,0,0,63.08,69.13,67.83
636651.6488574602,832867.2410978425,660974.1244647227,699315.1882091601,743787.768481997,811088.2857244305,115732.56098943493,144187.48876095194,247783.105682665,-1.4688971950727416,0.8660254037844386,0.5000000000000001,1,2012,0,0,0,0,0,0,0,0,0,110.395,2841954300.0,5.8,95.3824,106.97,2788375894.246576,5.866849315068493,95.73639720547943,0,0,0,0,0,64.22,63.08,69.17
651076.8107534238,636651.6488574602,657470.5152171324,706865.2335695754,687168.8722328712,810263.5095818223,109359.04512108897,80375.48060662994,248344.04100372907,-1.4973829299768753,1.0,6.123233995736766e-17,1,2012,1,0,0,0,0,0,0,0,0,111.96,2885909547.26776,5.774590163934426,95.52035169398908,108.83,2814725929.8630137,5.833972602739726,95.56230021917808,0,0,0,1,0,67.88,64.22,69.13
